run_id,weather_index,scenario,station_code,station_name,scenario_date,local_datetime_pst,APCP_mm,TMP_C,RH_pct,WS_kmh,WD_deg,FFMC,DMC,DC,ISI,BUI,FWI,fire_number,fire_year,fire_cause,ignition_lat,ignition_lon,cell_id
953,33,404_20250602,404,SMALLWOOD,20250602,2025-06-02 15:00,0,17.6,28.0,5.6,196.0,91.602,41.249,185.682,9.009,53.041,21.275,N50106,2018,Lightning,49.36017466377279,-117.90496756481487,111632
953,33,404_20250602,404,SMALLWOOD,20250602,2025-06-02 16:00,0,15.3,45.0,2.6,329.0,91.602,41.249,185.682,9.009,53.041,21.275,N50106,2018,Lightning,49.36017466377279,-117.90496756481487,111632
953,33,404_20250602,404,SMALLWOOD,20250602,2025-06-02 17:00,0,16.3,33.0,2.8,351.0,91.602,41.249,185.682,9.009,53.041,21.275,N50106,2018,Lightning,49.36017466377279,-117.90496756481487,111632
954,135,404_20250912,404,SMALLWOOD,20250912,2025-09-12 12:00,0,23.5,39.0,7.4,198.0,91.142,126.609,688.522,7.327,173.471,30.94,N51756,2021,Lightning,49.2251562402484,-117.5303144561264,130547
954,135,404_20250912,404,SMALLWOOD,20250912,2025-09-12 13:00,0,25.3,35.0,9.5,178.0,91.142,126.609,688.522,7.327,173.471,30.94,N51756,2021,Lightning,49.2251562402484,-117.5303144561264,130547
954,135,404_20250912,404,SMALLWOOD,20250912,2025-09-12 14:00,0,27.6,31.0,8.2,158.0,91.142,126.609,688.522,7.327,173.471,30.94,N51756,2021,Lightning,49.2251562402484,-117.5303144561264,130547
954,135,404_20250912,404,SMALLWOOD,20250912,2025-09-12 15:00,0,27.9,30.0,10.5,160.0,91.142,126.609,688.522,7.327,173.471,30.94,N51756,2021,Lightning,49.2251562402484,-117.5303144561264,130547
954,135,404_20250912,404,SMALLWOOD,20250912,2025-09-12 16:00,0,27.8,28.0,10.3,167.0,91.142,126.609,688.522,7.327,173.471,30.94,N51756,2021,Lightning,49.2251562402484,-117.5303144561264,130547
954,135,404_20250912,404,SMALLWOOD,20250912,2025-09-12 17:00,0,27.5,27.0,9.4,173.0,91.142,126.609,688.522,7.327,173.471,30.94,N51756,2021,Lightning,49.2251562402484,-117.5303144561264,130547
955,249,406_20250716,406,SLOCAN,20250716,2025-07-16 12:00,0,22.9,34.0,7.9,223.0,83.565,25.922,226.582,2.587,40.314,6.659,N52569,2023,Lightning,49.23322328718245,-117.11191437914825,123068
955,249,406_20250716,406,SLOCAN,20250716,2025-07-16 13:00,0,24.1,28.0,7.9,219.0,83.565,25.922,226.582,2.587,40.314,6.659,N52569,2023,Lightning,49.23322328718245,-117.11191437914825,123068
955,249,406_20250716,406,SLOCAN,20250716,2025-07-16 14:00,0,25.9,27.0,8.4,212.0,83.565,25.922,226.582,2.587,40.314,6.659,N52569,2023,Lightning,49.23322328718245,-117.11191437914825,123068
955,249,406_20250716,406,SLOCAN,20250716,2025-07-16 15:00,0,26.2,27.0,6.8,221.0,83.565,25.922,226.582,2.587,40.314,6.659,N52569,2023,Lightning,49.23322328718245,-117.11191437914825,123068
955,249,406_20250716,406,SLOCAN,20250716,2025-07-16 16:00,0,25.9,27.0,6.6,202.0,83.565,25.922,226.582,2.587,40.314,6.659,N52569,2023,Lightning,49.23322328718245,-117.11191437914825,123068
955,249,406_20250716,406,SLOCAN,20250716,2025-07-16 17:00,0,24.2,27.0,4.1,190.0,83.565,25.922,226.582,2.587,40.314,6.659,N52569,2023,Lightning,49.23322328718245,-117.11191437914825,123068
956,85,404_20250724,404,SMALLWOOD,20250724,2025-07-24 12:00,0,27.4,35.0,7.1,158.0,88.857,56.035,439.377,5.204,84.976,18.337,N70525,2022,Lightning,49.40283927898559,-117.28176445502545,95809
956,85,404_20250724,404,SMALLWOOD,20250724,2025-07-24 13:00,0,29.0,28.0,11.9,181.0,88.857,56.035,439.377,5.204,84.976,18.337,N70525,2022,Lightning,49.40283927898559,-117.28176445502545,95809
956,85,404_20250724,404,SMALLWOOD,20250724,2025-07-24 14:00,0,30.6,25.0,8.9,187.0,88.857,56.035,439.377,5.204,84.976,18.337,N70525,2022,Lightning,49.40283927898559,-117.28176445502545,95809
956,85,404_20250724,404,SMALLWOOD,20250724,2025-07-24 15:00,0,29.5,26.0,10.1,175.0,88.857,56.035,439.377,5.204,84.976,18.337,N70525,2022,Lightning,49.40283927898559,-117.28176445502545,95809
956,85,404_20250724,404,SMALLWOOD,20250724,2025-07-24 16:00,0,30.4,23.0,11.2,180.0,88.857,56.035,439.377,5.204,84.976,18.337,N70525,2022,Lightning,49.40283927898559,-117.28176445502545,95809
956,85,404_20250724,404,SMALLWOOD,20250724,2025-07-24 17:00,0,30.3,24.0,7.4,180.0,88.857,56.035,439.377,5.204,84.976,18.337,N70525,2022,Lightning,49.40283927898559,-117.28176445502545,95809
957,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 12:00,0,5.9,66.0,5.7,142.0,39.196,2.575,466.012,0.04,5.079,0.017,N71065,2022,Person,49.68708934620714,-116.83879744469863,39121
957,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 13:00,0,5.6,62.0,6.8,80.0,39.196,2.575,466.012,0.04,5.079,0.017,N71065,2022,Person,49.68708934620714,-116.83879744469863,39121
957,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 14:00,0,5.0,66.0,2.0,59.0,39.196,2.575,466.012,0.04,5.079,0.017,N71065,2022,Person,49.68708934620714,-116.83879744469863,39121
957,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 15:00,0,4.2,74.0,3.8,141.0,39.196,2.575,466.012,0.04,5.079,0.017,N71065,2022,Person,49.68708934620714,-116.83879744469863,39121
957,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 16:00,0,3.8,75.0,0.6,34.0,39.196,2.575,466.012,0.04,5.079,0.017,N71065,2022,Person,49.68708934620714,-116.83879744469863,39121
957,181,404_20251028,404,SMALLWOOD,20251028,2025-10-28 17:00,0,3.0,84.0,2.7,24.0,39.196,2.575,466.012,0.04,5.079,0.017,N71065,2022,Person,49.68708934620714,-116.83879744469863,39121
958,51,404_20250620,404,SMALLWOOD,20250620,2025-06-20 12:00,0,18.9,35.0,9.3,197.0,91.74,123.356,322.986,8.779,126.208,31.871,N51487,2023,Lightning,49.46728924383694,-117.63776454051194,89303
958,51,404_20250620,404,SMALLWOOD,20250620,2025-06-20 13:00,0,17.7,39.0,7.1,185.0,91.74,123.356,322.986,8.779,126.208,31.871,N51487,2023,Lightning,49.46728924383694,-117.63776454051194,89303
958,51,404_20250620,404,SMALLWOOD,20250620,2025-06-20 14:00,0,16.8,40.0,9.0,206.0,91.74,123.356,322.986,8.779,126.208,31.871,N51487,2023,Lightning,49.46728924383694,-117.63776454051194,89303
958,51,404_20250620,404,SMALLWOOD,20250620,2025-06-20 15:00,0,16.6,42.0,4.4,115.0,91.74,123.356,322.986,8.779,126.208,31.871,N51487,2023,Lightning,49.46728924383694,-117.63776454051194,89303
958,51,404_20250620,404,SMALLWOOD,20250620,2025-06-20 16:00,0,14.7,55.0,5.6,55.0,91.74,123.356,322.986,8.779,126.208,31.871,N51487,2023,Lightning,49.46728924383694,-117.63776454051194,89303
958,51,404_20250620,404,SMALLWOOD,20250620,2025-06-20 17:00,0,13.7,67.0,3.1,76.0,91.74,123.356,322.986,8.779,126.208,31.871,N51487,2023,Lightning,49.46728924383694,-117.63776454051194,89303
959,194,406_20250522,406,SLOCAN,20250522,2025-05-22 12:00,0,14.9,40.0,7.0,246.0,77.555,7.064,27.049,1.293,8.548,0.718,N52776,2021,Person,49.68135625425314,-117.65883160141024,51686
959,194,406_20250522,406,SLOCAN,20250522,2025-05-22 13:00,0,14.8,32.0,6.8,222.0,77.555,7.064,27.049,1.293,8.548,0.718,N52776,2021,Person,49.68135625425314,-117.65883160141024,51686
959,194,406_20250522,406,SLOCAN,20250522,2025-05-22 14:00,0,14.6,37.0,11.0,105.0,77.555,7.064,27.049,1.293,8.548,0.718,N52776,2021,Person,49.68135625425314,-117.65883160141024,51686
959,194,406_20250522,406,SLOCAN,20250522,2025-05-22 15:00,0,13.4,48.0,8.6,196.0,77.555,7.064,27.049,1.293,8.548,0.718,N52776,2021,Person,49.68135625425314,-117.65883160141024,51686
959,194,406_20250522,406,SLOCAN,20250522,2025-05-22 16:00,0,14.3,42.0,8.9,207.0,77.555,7.064,27.049,1.293,8.548,0.718,N52776,2021,Person,49.68135625425314,-117.65883160141024,51686
959,194,406_20250522,406,SLOCAN,20250522,2025-05-22 17:00,0,14.6,37.0,7.7,206.0,77.555,7.064,27.049,1.293,8.548,0.718,N52776,2021,Person,49.68135625425314,-117.65883160141024,51686
960,100,404_20250808,404,SMALLWOOD,20250808,2025-08-08 12:00,0,18.7,61.0,6.0,180.0,62.169,54.746,505.236,0.627,86.154,2.575,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
960,100,404_20250808,404,SMALLWOOD,20250808,2025-08-08 13:00,0,20.6,49.0,8.5,184.0,62.169,54.746,505.236,0.627,86.154,2.575,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
960,100,404_20250808,404,SMALLWOOD,20250808,2025-08-08 14:00,0,21.9,42.0,5.5,163.0,62.169,54.746,505.236,0.627,86.154,2.575,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
960,100,404_20250808,404,SMALLWOOD,20250808,2025-08-08 15:00,0,24.2,37.0,7.1,171.0,62.169,54.746,505.236,0.627,86.154,2.575,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
960,100,404_20250808,404,SMALLWOOD,20250808,2025-08-08 16:00,0,23.2,37.0,3.0,156.0,62.169,54.746,505.236,0.627,86.154,2.575,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
960,100,404_20250808,404,SMALLWOOD,20250808,2025-08-08 17:00,0,20.4,51.0,0.6,329.0,62.169,54.746,505.236,0.627,86.154,2.575,N70930,2018,Lightning,49.608721358198544,-117.20571823075939,58220
961,251,406_20250718,406,SLOCAN,20250718,2025-07-18 12:00,0,25.4,42.0,7.0,192.0,88.835,32.733,242.522,5.161,48.949,13.437,N52225,2021,Person,49.20537324771112,-117.45239743692379,132971
961,251,406_20250718,406,SLOCAN,20250718,2025-07-18 13:00,0,23.8,37.0,9.8,204.0,88.835,32.733,242.522,5.161,48.949,13.437,N52225,2021,Person,49.20537324771112,-117.45239743692379,132971
961,251,406_20250718,406,SLOCAN,20250718,2025-07-18 14:00,0,25.2,41.0,9.3,201.0,88.835,32.733,242.522,5.161,48.949,13.437,N52225,2021,Person,49.20537324771112,-117.45239743692379,132971
961,251,406_20250718,406,SLOCAN,20250718,2025-07-18 15:00,0,22.9,45.0,7.1,202.0,88.835,32.733,242.522,5.161,48.949,13.437,N52225,2021,Person,49.20537324771112,-117.45239743692379,132971
961,251,406_20250718,406,SLOCAN,20250718,2025-07-18 16:00,0,17.7,69.0,25.8,2.0,88.835,32.733,242.522,5.161,48.949,13.437,N52225,2021,Person,49.20537324771112,-117.45239743692379,132971
961,251,406_20250718,406,SLOCAN,20250718,2025-07-18 17:00,6.2,13.5,94.0,16.6,26.0,88.835,32.733,242.522,5.161,48.949,13.437,N52225,2021,Person,49.20537324771112,-117.45239743692379,132971
962,116,404_20250824,404,SMALLWOOD,20250824,2025-08-24 12:00,0,27.3,25.0,6.0,157.0,93.372,65.7,560.952,9.353,101.64,30.342,N51440,2023,Person,49.639023228920614,-117.85868162719322,61631
962,116,404_20250824,404,SMALLWOOD,20250824,2025-08-24 13:00,0,29.7,21.0,5.8,156.0,93.372,65.7,560.952,9.353,101.64,30.342,N51440,2023,Person,49.639023228920614,-117.85868162719322,61631
962,116,404_20250824,404,SMALLWOOD,20250824,2025-08-24 14:00,0,32.2,18.0,5.9,146.0,93.372,65.7,560.952,9.353,101.64,30.342,N51440,2023,Person,49.639023228920614,-117.85868162719322,61631
962,116,404_20250824,404,SMALLWOOD,20250824,2025-08-24 15:00,0,33.3,17.0,7.2,162.0,93.372,65.7,560.952,9.353,101.64,30.342,N51440,2023,Person,49.639023228920614,-117.85868162719322,61631
962,116,404_20250824,404,SMALLWOOD,20250824,2025-08-24 16:00,0,33.5,15.0,6.5,188.0,93.372,65.7,560.952,9.353,101.64,30.342,N51440,2023,Person,49.639023228920614,-117.85868162719322,61631
962,116,404_20250824,404,SMALLWOOD,20250824,2025-08-24 17:00,0,32.4,18.0,4.4,207.0,93.372,65.7,560.952,9.353,101.64,30.342,N51440,2023,Person,49.639023228920614,-117.85868162719322,61631
963,242,406_20250709,406,SLOCAN,20250709,2025-07-09 12:00,0,15.1,84.0,21.5,12.0,83.485,33.043,200.301,5.08,46.789,12.94,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
963,242,406_20250709,406,SLOCAN,20250709,2025-07-09 13:00,2.2,14.2,91.0,13.2,22.0,83.485,33.043,200.301,5.08,46.789,12.94,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
963,242,406_20250709,406,SLOCAN,20250709,2025-07-09 14:00,2.6,14.2,93.0,7.1,23.0,83.485,33.043,200.301,5.08,46.789,12.94,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
963,242,406_20250709,406,SLOCAN,20250709,2025-07-09 15:00,1.4,14.6,95.0,1.4,293.0,83.485,33.043,200.301,5.08,46.789,12.94,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
963,242,406_20250709,406,SLOCAN,20250709,2025-07-09 16:00,0,15.3,89.0,2.5,123.0,83.485,33.043,200.301,5.08,46.789,12.94,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
963,242,406_20250709,406,SLOCAN,20250709,2025-07-09 17:00,0,14.6,87.0,12.9,12.0,83.485,33.043,200.301,5.08,46.789,12.94,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
964,49,404_20250618,404,SMALLWOOD,20250618,2025-06-18 12:00,0,23.8,34.0,10.8,169.0,92.749,115.868,308.762,10.916,119.564,36.07,N70985,2023,Person,49.61038930450472,-117.17456448989432,57429
964,49,404_20250618,404,SMALLWOOD,20250618,2025-06-18 13:00,0,24.6,26.0,13.6,180.0,92.749,115.868,308.762,10.916,119.564,36.07,N70985,2023,Person,49.61038930450472,-117.17456448989432,57429
964,49,404_20250618,404,SMALLWOOD,20250618,2025-06-18 14:00,0,25.2,25.0,12.3,189.0,92.749,115.868,308.762,10.916,119.564,36.07,N70985,2023,Person,49.61038930450472,-117.17456448989432,57429
964,49,404_20250618,404,SMALLWOOD,20250618,2025-06-18 15:00,0,25.8,22.0,11.1,174.0,92.749,115.868,308.762,10.916,119.564,36.07,N70985,2023,Person,49.61038930450472,-117.17456448989432,57429
964,49,404_20250618,404,SMALLWOOD,20250618,2025-06-18 16:00,0,25.1,25.0,17.0,191.0,92.749,115.868,308.762,10.916,119.564,36.07,N70985,2023,Person,49.61038930450472,-117.17456448989432,57429
964,49,404_20250618,404,SMALLWOOD,20250618,2025-06-18 17:00,0,22.4,25.0,11.2,200.0,92.749,115.868,308.762,10.916,119.564,36.07,N70985,2023,Person,49.61038930450472,-117.17456448989432,57429
965,92,404_20250731,404,SMALLWOOD,20250731,2025-07-31 12:00,0,30.2,29.0,6.5,151.0,93.417,87.481,499.073,9.652,121.652,33.479,N51380,2020,Person,49.389090134041,-117.67513202705652,103696
965,92,404_20250731,404,SMALLWOOD,20250731,2025-07-31 13:00,0,31.8,25.0,5.2,177.0,93.417,87.481,499.073,9.652,121.652,33.479,N51380,2020,Person,49.389090134041,-117.67513202705652,103696
965,92,404_20250731,404,SMALLWOOD,20250731,2025-07-31 14:00,0,35.0,21.0,5.9,132.0,93.417,87.481,499.073,9.652,121.652,33.479,N51380,2020,Person,49.389090134041,-117.67513202705652,103696
965,92,404_20250731,404,SMALLWOOD,20250731,2025-07-31 15:00,0,30.0,26.0,3.9,111.0,93.417,87.481,499.073,9.652,121.652,33.479,N51380,2020,Person,49.389090134041,-117.67513202705652,103696
965,92,404_20250731,404,SMALLWOOD,20250731,2025-07-31 16:00,0,31.1,25.0,3.5,42.0,93.417,87.481,499.073,9.652,121.652,33.479,N51380,2020,Person,49.389090134041,-117.67513202705652,103696
965,92,404_20250731,404,SMALLWOOD,20250731,2025-07-31 17:00,0,31.9,28.0,2.2,178.0,93.417,87.481,499.073,9.652,121.652,33.479,N51380,2020,Person,49.389090134041,-117.67513202705652,103696
966,87,404_20250726,404,SMALLWOOD,20250726,2025-07-26 12:00,0,23.6,38.0,8.7,174.0,92.011,64.67,455.983,8.85,95.484,28.366,N71402,2022,Lightning,49.80102335858765,-116.79724746702654,18326
966,87,404_20250726,404,SMALLWOOD,20250726,2025-07-26 13:00,0,24.6,36.0,9.2,165.0,92.011,64.67,455.983,8.85,95.484,28.366,N71402,2022,Lightning,49.80102335858765,-116.79724746702654,18326
966,87,404_20250726,404,SMALLWOOD,20250726,2025-07-26 14:00,0,24.3,35.0,6.7,171.0,92.011,64.67,455.983,8.85,95.484,28.366,N71402,2022,Lightning,49.80102335858765,-116.79724746702654,18326
966,87,404_20250726,404,SMALLWOOD,20250726,2025-07-26 15:00,0,25.1,33.0,9.0,184.0,92.011,64.67,455.983,8.85,95.484,28.366,N71402,2022,Lightning,49.80102335858765,-116.79724746702654,18326
966,87,404_20250726,404,SMALLWOOD,20250726,2025-07-26 16:00,0,24.4,33.0,8.2,178.0,92.011,64.67,455.983,8.85,95.484,28.366,N71402,2022,Lightning,49.80102335858765,-116.79724746702654,18326
966,87,404_20250726,404,SMALLWOOD,20250726,2025-07-26 17:00,0,25.9,28.0,8.2,179.0,92.011,64.67,455.983,8.85,95.484,28.366,N71402,2022,Lightning,49.80102335858765,-116.79724746702654,18326
967,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 12:00,0,25.5,31.0,6.8,172.0,87.347,34.685,318.7,4.129,54.532,11.969,N51275,2022,Lightning,49.58153923690588,-117.75673159338355,70463
967,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 13:00,0,27.4,25.0,8.0,201.0,87.347,34.685,318.7,4.129,54.532,11.969,N51275,2022,Lightning,49.58153923690588,-117.75673159338355,70463
967,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 14:00,0,28.2,23.0,9.6,169.0,87.347,34.685,318.7,4.129,54.532,11.969,N51275,2022,Lightning,49.58153923690588,-117.75673159338355,70463
967,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 15:00,0,29.4,28.0,7.7,147.0,87.347,34.685,318.7,4.129,54.532,11.969,N51275,2022,Lightning,49.58153923690588,-117.75673159338355,70463
967,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 16:00,0,29.2,23.0,8.3,198.0,87.347,34.685,318.7,4.129,54.532,11.969,N51275,2022,Lightning,49.58153923690588,-117.75673159338355,70463
967,68,404_20250707,404,SMALLWOOD,20250707,2025-07-07 17:00,0,29.4,24.0,4.6,186.0,87.347,34.685,318.7,4.129,54.532,11.969,N51275,2022,Lightning,49.58153923690588,-117.75673159338355,70463
968,339,406_20251014,406,SLOCAN,20251014,2025-10-14 12:00,0,7.2,39.0,3.2,206.0,81.316,44.55,535.384,1.544,73.757,6.164,N70170,2008,Unknown,49.387506339643885,-116.72618134427418,90370
968,339,406_20251014,406,SLOCAN,20251014,2025-10-14 13:00,0,8.7,36.0,3.1,159.0,81.316,44.55,535.384,1.544,73.757,6.164,N70170,2008,Unknown,49.387506339643885,-116.72618134427418,90370
968,339,406_20251014,406,SLOCAN,20251014,2025-10-14 14:00,0,9.5,34.0,6.3,215.0,81.316,44.55,535.384,1.544,73.757,6.164,N70170,2008,Unknown,49.387506339643885,-116.72618134427418,90370
968,339,406_20251014,406,SLOCAN,20251014,2025-10-14 15:00,0,9.9,31.0,3.1,187.0,81.316,44.55,535.384,1.544,73.757,6.164,N70170,2008,Unknown,49.387506339643885,-116.72618134427418,90370
968,339,406_20251014,406,SLOCAN,20251014,2025-10-14 16:00,0,8.9,35.0,3.4,184.0,81.316,44.55,535.384,1.544,73.757,6.164,N70170,2008,Unknown,49.387506339643885,-116.72618134427418,90370
968,339,406_20251014,406,SLOCAN,20251014,2025-10-14 17:00,0,5.0,44.0,8.9,3.0,81.316,44.55,535.384,1.544,73.757,6.164,N70170,2008,Unknown,49.387506339643885,-116.72618134427418,90370
969,228,406_20250625,406,SLOCAN,20250625,2025-06-25 12:00,0,20.7,43.0,5.1,220.0,85.07,23.943,153.262,2.751,34.437,6.37,N51960,2022,Lightning,49.78933928353296,-117.4594315919893,29737
969,228,406_20250625,406,SLOCAN,20250625,2025-06-25 13:00,0,19.0,58.0,11.2,354.0,85.07,23.943,153.262,2.751,34.437,6.37,N51960,2022,Lightning,49.78933928353296,-117.4594315919893,29737
969,228,406_20250625,406,SLOCAN,20250625,2025-06-25 14:00,1.6,15.2,80.0,8.3,26.0,85.07,23.943,153.262,2.751,34.437,6.37,N51960,2022,Lightning,49.78933928353296,-117.4594315919893,29737
969,228,406_20250625,406,SLOCAN,20250625,2025-06-25 15:00,0,14.5,75.0,20.0,10.0,85.07,23.943,153.262,2.751,34.437,6.37,N51960,2022,Lightning,49.78933928353296,-117.4594315919893,29737
969,228,406_20250625,406,SLOCAN,20250625,2025-06-25 16:00,0.6,12.3,87.0,11.5,6.0,85.07,23.943,153.262,2.751,34.437,6.37,N51960,2022,Lightning,49.78933928353296,-117.4594315919893,29737
969,228,406_20250625,406,SLOCAN,20250625,2025-06-25 17:00,0.2,11.6,88.0,18.4,8.0,85.07,23.943,153.262,2.751,34.437,6.37,N51960,2022,Lightning,49.78933928353296,-117.4594315919893,29737
970,96,404_20250804,404,SMALLWOOD,20250804,2025-08-04 12:00,0,26.3,38.0,7.1,150.0,90.15,96.937,528.099,6.265,132.891,25.812,N71686,2021,Lightning,49.461589349844935,-116.67639735360113,76380
970,96,404_20250804,404,SMALLWOOD,20250804,2025-08-04 13:00,0,27.8,29.0,8.3,170.0,90.15,96.937,528.099,6.265,132.891,25.812,N71686,2021,Lightning,49.461589349844935,-116.67639735360113,76380
970,96,404_20250804,404,SMALLWOOD,20250804,2025-08-04 14:00,0,29.6,26.0,8.4,150.0,90.15,96.937,528.099,6.265,132.891,25.812,N71686,2021,Lightning,49.461589349844935,-116.67639735360113,76380
970,96,404_20250804,404,SMALLWOOD,20250804,2025-08-04 15:00,0,27.0,21.0,9.2,198.0,90.15,96.937,528.099,6.265,132.891,25.812,N71686,2021,Lightning,49.461589349844935,-116.67639735360113,76380
970,96,404_20250804,404,SMALLWOOD,20250804,2025-08-04 16:00,0,30.1,18.0,6.2,166.0,90.15,96.937,528.099,6.265,132.891,25.812,N71686,2021,Lightning,49.461589349844935,-116.67639735360113,76380
970,96,404_20250804,404,SMALLWOOD,20250804,2025-08-04 17:00,0,25.6,39.0,7.6,94.0,90.15,96.937,528.099,6.265,132.891,25.812,N71686,2021,Lightning,49.461589349844935,-116.67639735360113,76380
971,72,404_20250711,404,SMALLWOOD,20250711,2025-07-11 12:00,0,22.7,42.0,6.8,168.0,85.564,41.339,351.156,3.21,63.878,10.704,N51340,2019,Lightning,49.2570562227685,-117.70306449795564,127295
971,72,404_20250711,404,SMALLWOOD,20250711,2025-07-11 13:00,0,24.7,32.0,10.1,179.0,85.564,41.339,351.156,3.21,63.878,10.704,N51340,2019,Lightning,49.2570562227685,-117.70306449795564,127295
971,72,404_20250711,404,SMALLWOOD,20250711,2025-07-11 14:00,0,26.4,27.0,9.7,151.0,85.564,41.339,351.156,3.21,63.878,10.704,N51340,2019,Lightning,49.2570562227685,-117.70306449795564,127295
971,72,404_20250711,404,SMALLWOOD,20250711,2025-07-11 15:00,0,27.3,24.0,7.0,168.0,85.564,41.339,351.156,3.21,63.878,10.704,N51340,2019,Lightning,49.2570562227685,-117.70306449795564,127295
971,72,404_20250711,404,SMALLWOOD,20250711,2025-07-11 16:00,0,27.4,23.0,6.1,211.0,85.564,41.339,351.156,3.21,63.878,10.704,N51340,2019,Lightning,49.2570562227685,-117.70306449795564,127295
971,72,404_20250711,404,SMALLWOOD,20250711,2025-07-11 17:00,0,28.0,19.0,6.8,175.0,85.564,41.339,351.156,3.21,63.878,10.704,N51340,2019,Lightning,49.2570562227685,-117.70306449795564,127295
972,81,404_20250720,404,SMALLWOOD,20250720,2025-07-20 12:00,0,22.8,50.0,12.0,158.0,88.701,64.486,418.421,6.514,93.1,22.635,N71166,2020,Person,49.1095911067746,-116.86206719917688,141146
972,81,404_20250720,404,SMALLWOOD,20250720,2025-07-20 13:00,0,22.0,49.0,6.3,160.0,88.701,64.486,418.421,6.514,93.1,22.635,N71166,2020,Person,49.1095911067746,-116.86206719917688,141146
972,81,404_20250720,404,SMALLWOOD,20250720,2025-07-20 14:00,0,21.9,45.0,4.8,132.0,88.701,64.486,418.421,6.514,93.1,22.635,N71166,2020,Person,49.1095911067746,-116.86206719917688,141146
972,81,404_20250720,404,SMALLWOOD,20250720,2025-07-20 15:00,0,21.4,47.0,5.3,120.0,88.701,64.486,418.421,6.514,93.1,22.635,N71166,2020,Person,49.1095911067746,-116.86206719917688,141146
972,81,404_20250720,404,SMALLWOOD,20250720,2025-07-20 16:00,0,20.9,45.0,7.5,74.0,88.701,64.486,418.421,6.514,93.1,22.635,N71166,2020,Person,49.1095911067746,-116.86206719917688,141146
972,81,404_20250720,404,SMALLWOOD,20250720,2025-07-20 17:00,0,20.2,52.0,4.7,206.0,88.701,64.486,418.421,6.514,93.1,22.635,N71166,2020,Person,49.1095911067746,-116.86206719917688,141146
973,283,406_20250819,406,SLOCAN,20250819,2025-08-19 12:00,0,25.0,36.0,10.6,199.0,90.055,37.246,349.496,7.372,58.821,19.424,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
973,283,406_20250819,406,SLOCAN,20250819,2025-08-19 13:00,0,27.1,33.0,9.3,210.0,90.055,37.246,349.496,7.372,58.821,19.424,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
973,283,406_20250819,406,SLOCAN,20250819,2025-08-19 14:00,0,26.2,31.0,9.0,207.0,90.055,37.246,349.496,7.372,58.821,19.424,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
973,283,406_20250819,406,SLOCAN,20250819,2025-08-19 15:00,0,22.5,43.0,0.3,103.0,90.055,37.246,349.496,7.372,58.821,19.424,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
973,283,406_20250819,406,SLOCAN,20250819,2025-08-19 16:00,0,23.4,41.0,4.0,239.0,90.055,37.246,349.496,7.372,58.821,19.424,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
973,283,406_20250819,406,SLOCAN,20250819,2025-08-19 17:00,0,22.4,44.0,3.0,140.0,90.055,37.246,349.496,7.372,58.821,19.424,N71674,2020,Unknown,49.65772114516289,-116.83018413586879,44325
974,130,404_20250907,404,SMALLWOOD,20250907,2025-09-07 12:00,0,20.4,57.0,3.9,183.0,88.698,113.777,659.284,4.329,158.968,21.04,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
974,130,404_20250907,404,SMALLWOOD,20250907,2025-09-07 13:00,0.2,22.7,50.0,5.4,167.0,88.698,113.777,659.284,4.329,158.968,21.04,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
974,130,404_20250907,404,SMALLWOOD,20250907,2025-09-07 14:00,0,23.9,47.0,8.3,178.0,88.698,113.777,659.284,4.329,158.968,21.04,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
974,130,404_20250907,404,SMALLWOOD,20250907,2025-09-07 15:00,0,25.4,42.0,5.2,167.0,88.698,113.777,659.284,4.329,158.968,21.04,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
